run1,,Baseline 100%T,,GaAs,,
eV,Abs,eV,%T,eV,%T,
4.842230797,-0.04408793896,4.842230797,110.675087,4.842230797,0.002353230957,
4.842411995,-0.04408120364,4.842411995,110.6826782,4.842411995,0.002233459149,
4.842593193,-0.04409888387,4.842593193,110.66922,4.842593193,0.002292943187,
4.842773438,-0.04413115606,4.842773438,110.6730347,4.842773438,0.002166513354,
4.842954636,-0.04413676634,4.842954636,110.6576767,4.842954636,0.00217001955,
4.843135834,-0.04410103336,4.843135834,110.6771317,4.843135834,0.002282900969,
4.843317032,-0.04409289733,4.843317032,110.6678467,4.843317032,0.002207173267,
4.843497753,-0.04412554204,4.843497753,110.679184,4.843497753,0.00233204104,
4.843678951,-0.04408704862,4.843678951,110.6778412,4.843678951,0.002129709115,
4.843860149,-0.04406768456,4.843860149,110.6583557,4.843860149,0.00223811483,
4.844041348,-0.04406848177,4.844041348,110.6780548,4.844041348,0.00232878211,
4.844221592,-0.04414977133,4.844221592,110.6741562,4.844221592,0.002128398744,
4.84440279,-0.04408929497,4.84440279,110.6721878,4.84440279,0.002137148753,
4.844583988,-0.04413003474,4.844583988,110.6733932,4.844583988,0.002165565034,
4.844765186,-0.04409467429,4.844765186,110.6597214,4.844765186,0.002271710662,
4.844945908,-0.04407647997,4.844945908,110.669754,4.844945908,0.00233285455,
4.845127106,-0.04411132634,4.845127106,110.6660843,4.845127106,0.002316589002,
4.845308304,-0.04413541034,4.845308304,110.6799469,4.845308304,0.002373158233,
4.845489025,-0.04413316771,4.845489025,110.6725922,4.845489025,0.002242709976,
4.845669746,-0.04411543906,4.845669746,110.6782684,4.845669746,0.00218761107,
4.845850945,-0.04408101737,4.845850945,110.6827621,4.845850945,0.002189039253,
4.846032143,-0.04412512109,4.846032143,110.6726685,4.846032143,0.002263238886,
4.846213341,-0.0441066958,4.846213341,110.6671295,4.846213341,0.002164320555,
4.846394539,-0.04412923753,4.846394539,110.6706161,4.846394539,0.002309672069,
4.84657526,-0.04409378394,4.84657526,110.6748428,4.84657526,0.002255685162,
4.846755981,-0.04405449331,4.846755981,110.6840744,4.846755981,0.002157032257,
4.84693718,-0.04410646111,4.84693718,110.6845245,4.84693718,0.002278807107,
4.847118378,-0.04413630068,4.847118378,110.6808777,4.847118378,0.002329177689,
4.847299099,-0.04416318983,4.847299099,110.6801987,4.847299099,0.002233057283,
4.847480297,-0.04411848262,4.847480297,110.673996,4.847480297,0.002306229668,
4.847661495,-0.04413943365,4.847661495,110.6649628,4.847661495,0.002207428915,
4.847842693,-0.04413050041,4.847842693,110.6778107,4.847842693,0.002229436068,
4.848022938,-0.04413704947,4.848022938,110.653389,4.848022938,0.002138540614,
4.848204136,-0.04411483184,4.848204136,110.6718063,4.848204136,0.002141862875,
4.848385334,-0.04411605,4.848385334,110.6819534,4.848385334,0.002248702105,
4.848566532,-0.04409668595,4.848566532,110.6679459,4.848566532,0.002179520205,
4.848747253,-0.04413134232,4.848747253,110.6753006,4.848747253,0.002249767305,
4.848928452,-0.04413802922,4.848928452,110.6689072,4.848928452,0.002095141215,
4.84910965,-0.0441480875,4.84910965,110.6744385,4.84910965,0.002157796407,
4.849290371,-0.04413143545,4.849290371,110.6835251,4.849290371,0.002180431504,
4.849471092,-0.04414425045,4.849471092,110.6764679,4.849471092,0.002293738769,
4.84965229,-0.04410865903,4.84965229,110.6632614,4.84965229,0.00218435633,
4.849833488,-0.04411483184,4.849833488,110.6789322,4.849833488,0.002207871526,
4.850014687,-0.04414616898,4.850014687,110.6713867,4.850014687,0.002298189793,
4.850195408,-0.04417446256,4.850195408,110.6771088,4.850195408,0.002295031445,
4.850376606,-0.04408358783,4.850376606,110.6730957,4.850376606,0.002252059057,
4.850557327,-0.0441679135,4.850557327,110.6740265,4.850557327,0.002311079996,
4.850738525,-0.04411880672,4.850738525,110.6648941,4.850738525,0.002206760226,
4.850919724,-0.04414682463,4.850919724,110.6688766,4.850919724,0.002251415281,
4.851100445,-0.04412479326,4.851100445,110.6786957,4.851100445,0.002297898522,
4.851281643,-0.0441449061,4.851281643,110.6768341,4.851281643,0.002273540013,
4.851462841,-0.04417292029,4.851462841,110.6832047,4.851462841,0.002437540796,
4.851644039,-0.04419041052,4.851644039,110.6816559,4.851644039,0.002445338294,
4.851824284,-0.04412329942,4.851824284,110.6750031,4.851824284,0.002369873924,
4.852005482,-0.04412222281,4.852005482,110.686348,4.852005482,0.002207108773,
4.85218668,-0.04412741587,4.85218668,110.6869431,4.85218668,0.002323387424,
4.852367878,-0.04415561631,4.852367878,110.6749039,4.852367878,0.002258788561,
4.852548599,-0.04423506558,4.852548599,110.6630936,4.852548599,0.002088047098,
4.852729797,-0.04415351152,4.852729797,110.6729355,4.852729797,0.002203973709,
4.852910995,-0.04412343726,4.852910995,110.6876984,4.852910995,0.002252204111,
4.853092194,-0.04417801648,4.853092194,110.6875458,4.853092194,0.002045660978,
4.853272438,-0.04420308024,4.853272438,110.6808167,4.853272438,0.002235024469,
4.853453636,-0.04415435344,4.853453636,110.6743317,4.853453636,0.002279793378,
4.853634834,-0.04413952678,4.853634834,110.6702805,4.853634834,0.00217458047,
4.853816032,-0.04416842759,4.853816032,110.688797,4.853816032,0.002271061298,
4.853996754,-0.04415589571,4.853996754,110.6846695,4.853996754,0.002252650913,
4.854177952,-0.04411043599,4.854177952,110.6703491,4.854177952,0.002186115598,
4.85435915,-0.04414158687,4.85435915,110.6860886,4.85435915,0.002187573817,
4.854539871,-0.04414598271,4.854539871,110.6904373,4.854539871,0.002157151466,
4.854720592,-0.04411296174,4.854720592,110.6813583,4.854720592,0.002238686429,
4.854901791,-0.04415369779,4.854901791,110.6767883,4.854901791,0.002280698856,
4.855082989,-0.04415145144,4.855082989,110.6834183,4.855082989,0.002204643097,
4.855264187,-0.0442067273,4.855264187,110.6800766,4.855264187,0.002225266304,
4.855445385,-0.0441355519,4.855445385,110.6935501,4.855445385,0.00224700477,
4.855626106,-0.044164408,4.855626106,110.6891251,4.855626106,0.002289161552,
4.855806828,-0.04413859174,4.855806828,110.6706238,4.855806828,0.002315982943,
4.855988026,-0.04422618076,4.855988026,110.6860504,4.855988026,0.002232650761,
4.856169224,-0.04416875541,4.856169224,110.6817474,4.856169224,0.002235517139,
4.856349945,-0.04415065795,4.856349945,110.6854324,4.856349945,0.002215196379,
4.856531143,-0.04419349506,4.856531143,110.6876831,4.856531143,0.002164716367,
4.856712341,-0.04418025911,4.856712341,110.6841202,4.856712341,0.002204993041,
4.856893539,-0.04414598271,4.856893539,110.6705551,4.856893539,0.002265996765,
4.857073784,-0.04418881983,4.857073784,110.6785049,4.857073784,0.002239052439,
4.857254982,-0.04420747608,4.857254982,110.690834,4.857254982,0.002190279774,
4.85743618,-0.04414990917,4.85743618,110.6754456,4.85743618,0.002202755073,
4.857617378,-0.044178579,4.857617378,110.6767883,4.857617378,0.002248801058,
4.8577981,-0.04413597286,4.8577981,110.6744308,4.8577981,0.002226110315,
4.857979298,-0.04415598884,4.857979298,110.680809,4.857979298,0.002311128192,
4.858160496,-0.04415248334,4.858160496,110.6710587,4.858160496,0.002296185587,
4.858341217,-0.04415313527,4.858341217,110.6846924,4.858341217,0.002124490449,
4.858521938,-0.04421042278,4.858521938,110.6990128,4.858521938,0.00215470884,
4.858703136,-0.04416712001,4.858703136,110.6779556,4.858703136,0.002263754606,
4.858884335,-0.04413821921,4.858884335,110.6791,4.858884335,0.002219213638,
4.859065533,-0.04417151585,4.859065533,110.6812592,4.859065533,0.002210253384,
4.859246254,-0.04418540373,4.859246254,110.6802597,4.859246254,0.002209919272,
4.859427452,-0.04414986446,4.859427452,110.6794205,4.859427452,0.002093954943,
4.859608173,-0.04422356188,4.859608173,110.6923447,4.859608173,0.002227190649,
4.859789371,-0.04419934005,4.859789371,110.6768341,4.859789371,0.002265783027,
4.85997057,-0.04416314512,4.85997057,110.6826782,4.85997057,0.002366640605,
4.860151291,-0.04414074495,4.860151291,110.6888428,4.860151291,0.002261336427,
4.860332489,-0.04424479231,4.860332489,110.6890106,4.860332489,0.002161539858,
4.860513687,-0.0441529043,4.860513687,110.6895599,4.860513687,0.002265609568,
4.860694885,-0.04413630068,4.860694885,110.67939,4.860694885,0.002177656628,
4.86087513,-0.04413653538,4.86087513,110.6891251,4.86087513,0.002264716895,
4.861056328,-0.044188492,4.861056328,110.6651535,4.861056328,0.00225549913,
4.861237526,-0.04415566102,4.861237526,110.6852798,4.861237526,0.002238205401,
4.861418724,-0.04416529462,4.861418724,110.6984253,4.861418724,0.00220962381,
4.861599445,-0.0442160815,4.861599445,110.6908798,4.861599445,0.00217656442,
4.861780643,-0.04418077692,4.861780643,110.6765976,4.861780643,0.00224616332,
4.861961842,-0.04419176653,4.861961842,110.695961,4.861961842,0.002382909413,
4.86214304,-0.0441901274,4.86214304,110.6830826,4.86214304,0.002265845425,
4.862323284,-0.04411062226,4.862323284,110.6934052,4.862323284,0.002229524311,
4.862504482,-0.04411848262,4.862504482,110.6899719,4.862504482,0.002281363355,
4.86268568,-0.04418540373,4.86268568,110.6830826,4.86268568,0.002211520681,
4.862866879,-0.04420527816,4.862866879,110.6859894,4.862866879,0.002195060253,
4.8630476,-0.04420237988,4.8630476,110.6816177,4.8630476,0.002210915787,
4.863228798,-0.04411614314,4.863228798,110.7053757,4.863228798,0.002165612299,
4.863409996,-0.04412844405,4.863409996,110.670517,4.863409996,0.002211157698,
4.863590717,-0.04415982589,4.863590717,110.6809006,4.863590717,0.002253248123,
4.863771439,-0.04415902868,4.863771439,110.6866684,4.863771439,0.002205977216,
4.863952637,-0.04419321567,4.863952637,110.687149,4.863952637,0.002184221987,
4.864133835,-0.04415944964,4.864133835,110.6885757,4.864133835,0.00220238138,
4.864315033,-0.04421823099,4.864315033,110.688797,4.864315033,0.002322574845,
4.864496231,-0.04414986446,4.864496231,110.6948242,4.864496231,0.002166763414,
4.864676952,-0.04421481863,4.864676952,110.6852875,4.864676952,0.00224761595,
4.864857674,-0.04419260472,4.864857674,110.6843109,4.864857674,0.002114093862,
4.865038872,-0.04416089877,4.865038872,110.6678238,4.865038872,0.002231356921,
4.86522007,-0.04413793609,4.86522007,110.6833572,4.86522007,0.002222721931,
4.865400791,-0.04413662851,4.865400791,110.6897812,4.865400791,0.002134403912,
4.865581989,-0.04417366534,4.865581989,110.6856384,4.865581989,0.00211817841,
4.865763187,-0.04423693568,4.865763187,110.7002487,4.865763187,0.002261407441,
4.865944386,-0.04420406371,4.865944386,110.6936722,4.865944386,0.002300917404,
4.86612463,-0.04418175668,4.86612463,110.6837997,4.86612463,0.002356902463,
4.866305828,-0.04412049055,4.866305828,110.6914368,4.866305828,0.002286309842,
4.866487026,-0.04419148341,4.866487026,110.6968384,4.866487026,0.002273391699,
4.866668224,-0.04421650246,4.866668224,110.7006531,4.866668224,0.002283238107,
4.866848946,-0.04420205206,4.866848946,110.6856384,4.866848946,0.002195017878,
4.867030144,-0.04419354349,4.867030144,110.6739273,4.867030144,0.002246757969,
4.867211342,-0.04415940493,4.867211342,110.6914902,4.867211342,0.002246631542,
4.867392063,-0.04419209063,4.867392063,110.6932678,4.867392063,0.002160592005,
4.867572784,-0.04421018809,4.867572784,110.687706,4.867572784,0.002279319102,
4.867753983,-0.04414644837,4.867753983,110.6816177,4.867753983,0.002321844222,
4.867935181,-0.04420401528,4.867935181,110.6923676,4.867935181,0.002282036701,
4.868116379,-0.04418648034,4.868116379,110.6821747,4.868116379,0.002221639734,
4.8682971,-0.04420925304,4.8682971,110.6875763,4.8682971,0.002275098348,
4.868478298,-0.04417638108,4.868478298,110.6812439,4.868478298,0.002231663791,
4.868659019,-0.04416197538,4.868659019,110.6949463,4.868659019,0.002227072138,
4.868840218,-0.04418657348,4.868840218,110.6931915,4.868840218,0.002277133288,
4.869021416,-0.0441484116,4.869021416,110.6876602,4.869021416,0.002134168288,
4.869202137,-0.04415294901,4.869202137,110.6860657,4.869202137,0.002213083208,
4.869383335,-0.0442019105,4.869383335,110.6895676,4.869383335,0.002129634842,
4.869564533,-0.04419854656,4.869564533,110.6941833,4.869564533,0.002329102717,
4.869745731,-0.04415089265,4.869745731,110.6846466,4.869745731,0.00235482119,
4.869925976,-0.04421397671,4.869925976,110.7026825,4.869925976,0.002312090946,
4.870107174,-0.04418161884,4.870107174,110.6918793,4.870107174,0.002275092294,
4.870288372,-0.04421486333,4.870288372,110.6868362,4.870288372,0.002347864443,
4.87046957,-0.04417464882,4.87046957,110.6908951,4.87046957,0.002219379181,
4.870650291,-0.04414252192,4.870650291,110.691925,4.870650291,0.002344072564,
4.87083149,-0.04419157654,4.87083149,110.6818695,4.87083149,0.002197301481,
4.871012688,-0.04420046136,4.871012688,110.7039719,4.871012688,0.002298475243,
4.871193886,-0.04421463236,4.871193886,110.697876,4.871193886,0.002104990883,
4.87137413,-0.04419503734,4.87137413,110.6953583,4.87137413,0.002255203668,
4.871555328,-0.0441852659,4.871555328,110.6846466,4.871555328,0.002242495073,
4.871736526,-0.04418540373,4.871736526,110.6991653,4.871736526,0.00223876629,
4.871917725,-0.0441852659,4.871917725,110.6969452,4.871917725,0.002191832289,
4.872098446,-0.04419555143,4.872098446,110.680809,4.872098446,0.002278689528,
4.872279644,-0.04423810542,4.872279644,110.6774826,4.872279644,0.002249156823,
4.872460842,-0.0442163609,4.872460842,110.6876526,4.872460842,0.002283536829,
4.872641563,-0.04418909922,4.872641563,110.7012787,4.872641563,0.002179170493,
4.872822285,-0.04421107844,4.872822285,110.6953049,4.872822285,0.002166106366,
4.873003483,-0.04416435957,4.873003483,110.6764297,4.873003483,0.002279111417,
4.873184681,-0.04417768866,4.873184681,110.6820831,4.873184681,0.002273866907,
4.873365879,-0.04412633926,4.873365879,110.7075424,4.873365879,0.00228709681,
4.873547077,-0.04415823519,4.873547077,110.6986847,4.873547077,0.002235191874,
4.873727798,-0.0441582799,4.873727798,110.6878281,4.873727798,0.002350977389,
4.87390852,-0.04419877753,4.87390852,110.69207,4.87390852,0.002276728163,
4.874089718,-0.04422155023,4.874089718,110.6902237,4.874089718,0.002253460698,
4.874270916,-0.04419789091,4.874270916,110.7068329,4.874270916,0.002250594785,
4.874451637,-0.04417736083,4.874451637,110.6794815,4.874451637,0.002290577162,
4.874632835,-0.04424455762,4.874632835,110.6844788,4.874632835,0.002319171559,
4.874814034,-0.04422683641,4.874814034,110.6836319,4.874814034,0.002165923826,
4.874995232,-0.04417207837,4.874995232,110.6872559,4.874995232,0.002329481998,
4.875175476,-0.04417053238,4.875175476,110.7084045,4.875175476,0.002309828531,
4.875356674,-0.04417942092,4.875356674,110.6919403,4.875356674,0.002248562407,
4.875537872,-0.04421640933,4.875537872,110.69207,4.875537872,0.002077052603,
4.87571907,-0.04423226044,4.87571907,110.6910706,4.87571907,0.002205510158,
4.875899792,-0.04414452985,4.875899792,110.7074051,4.875899792,0.002244511154,
4.87608099,-0.04415084422,4.87608099,110.688446,4.87608099,0.002183988458,
4.876262188,-0.04420476407,4.876262188,110.683754,4.876262188,0.002134808805,
4.876442909,-0.04420439154,4.876442909,110.6884689,4.876442909,0.002237745794,
4.876623631,-0.04421743751,4.876623631,110.705101,4.876623631,0.002227534773,
4.876804829,-0.04422720894,4.876804829,110.6832657,4.876804829,0.002253657905,
4.876986027,-0.04413864017,4.876986027,110.6974335,4.876986027,0.002277824329,
4.877167225,-0.04421874508,4.877167225,110.6866226,4.877167225,0.002229155274,
4.877347946,-0.04420382902,4.877347946,110.6863403,4.877347946,0.002174055204,
4.877529144,-0.04424773529,4.877529144,110.706398,4.877529144,0.002156285103,
4.877709866,-0.04414457828,4.877709866,110.6936188,4.877709866,0.002234930173,
4.877891064,-0.04417175055,4.877891064,110.6932526,4.877891064,0.002245521173,
4.878072262,-0.04414920881,4.878072262,110.6903763,4.878072262,0.002112883609,
4.878252983,-0.04422459006,4.878252983,110.6986084,4.878252983,0.002330895979,
4.878434181,-0.04421944916,4.878434181,110.6946793,4.878434181,0.002199481241,
4.878615379,-0.04416674748,4.878615379,110.682991,4.878615379,0.002305568429,
4.878796577,-0.04418961331,4.878796577,110.6930466,4.878796577,0.002235341119,
4.878976822,-0.04419209063,4.878976822,110.6956711,4.878976822,0.002188803861,
4.87915802,-0.04420495033,4.87915802,110.680069,4.87915802,0.00227799546,
4.879339218,-0.04418952018,4.879339218,110.6910095,4.879339218,0.002265863121,
4.879520416,-0.04418320581,4.879520416,110.7008972,4.879520416,0.002191856503,
4.879701138,-0.04415580258,4.879701138,110.6811981,4.879701138,0.002321966691,
4.879882336,-0.04420733824,4.879882336,110.6935654,4.879882336,0.002214444103,
4.880063534,-0.04420153797,4.880063534,110.6975708,4.880063534,0.002251898171,
4.880244732,-0.0442193523,4.880244732,110.6915207,4.880244732,0.002172135515,
4.880424976,-0.04428808764,4.880424976,110.7064972,4.880424976,0.002419921104,
4.880606174,-0.04439882934,4.880606174,110.6887436,4.880606174,0.002266403055,
4.880787373,-0.04439504445,4.880787373,110.6899643,4.880787373,0.002261038637,
4.880968571,-0.04434979334,4.880968571,110.7008209,4.880968571,0.002318305429,
4.881149292,-0.04443014413,4.881149292,110.6836319,4.881149292,0.002335102763,
4.88133049,-0.0443623215,4.88133049,110.6923218,4.88133049,0.002189827617,
4.881511688,-0.0443838723,4.881511688,110.6843567,4.881511688,0.002286215313,
4.88169241,-0.04439289123,4.88169241,110.6853256,4.88169241,0.002305172849,
4.881873131,-0.04437246546,4.881873131,110.6951599,4.881873131,0.002184685087,
4.882054329,-0.0443553105,4.882054329,110.7077103,4.882054329,0.002288163407,
4.882235527,-0.04439976439,4.882235527,110.6897964,4.882235527,0.002312482102,
4.882416725,-0.04438462108,4.882416725,110.6830368,4.882416725,0.002260898938,
4.882597923,-0.04442640394,4.882597923,110.6961746,4.882597923,0.002225344302,
4.882778645,-0.04441841319,4.882778645,110.6960297,4.882778645,0.002180792857,
4.882959366,-0.04437676817,4.882959366,110.6889572,4.882959366,0.00231586583,
4.883140564,-0.04441453516,4.883140564,110.6877594,4.883140564,0.002195897745,
4.883321762,-0.04444126785,4.883321762,110.7018356,4.883321762,0.002226145705,
4.883502483,-0.04441158846,4.883502483,110.6758728,4.883502483,0.002258816035,
4.883683681,-0.04446225241,4.883683681,110.7026443,4.883683681,0.00217924756,
4.88386488,-0.04438919947,4.88386488,110.7010956,4.88386488,0.002181997988,
4.884046078,-0.04435217753,4.884046078,110.6880646,4.884046078,0.002223607153,
4.884226322,-0.04434596375,4.884226322,110.6936569,4.884226322,0.002189068357,
4.88440752,-0.04439831525,4.88440752,110.6950912,4.88440752,0.002284374088,
4.884588718,-0.04435222596,4.884588718,110.6968613,4.884588718,0.002267659875,
4.884769917,-0.04432665557,4.884769917,110.6857758,4.884769917,0.002299967222,
4.884950638,-0.04440289363,4.884950638,110.6938095,4.884950638,0.002212619176,
4.885131836,-0.04442678019,4.885131836,110.6910706,4.885131836,0.002320587635,
4.885313034,-0.04440499842,4.885313034,110.6946259,4.885313034,0.002210758161,
4.885493755,-0.04443645477,4.885493755,110.6977615,4.885493755,0.002358696191,
4.885674477,-0.04440102726,4.885674477,110.6950531,4.885674477,0.002206118312,
4.885855675,-0.04439513758,4.885855675,110.6853104,4.885855675,0.002165786456,
4.886036873,-0.04439158365,4.886036873,110.682869,4.886036873,0.002204624936,
4.886218071,-0.04445108026,4.886218071,110.7014084,4.886218071,0.002222619252,
4.886398792,-0.04435596615,4.886398792,110.7005615,4.886398792,0.002297715284,
4.88657999,-0.04438859224,4.88657999,110.7287521,4.88657999,0.002220829716,
4.886760712,-0.04440009221,4.886760712,110.7499237,4.886760712,0.002326011891,
4.88694191,-0.04444285482,4.88694191,110.7414093,4.88694191,0.002369592665,
4.887123108,-0.044406306,4.887123108,110.7324753,4.887123108,0.00221219263,
4.887303829,-0.04432534799,4.887303829,110.7425308,4.887303829,0.00221548439,
4.887485027,-0.04436545447,4.887485027,110.7332001,4.887485027,0.002293405356,
4.887666225,-0.0444060266,4.887666225,110.7514725,4.887666225,0.002263366245,
4.887847424,-0.04443888366,4.887847424,110.7493744,4.887847424,0.002273862716,
4.888027668,-0.04445673525,4.888027668,110.7356796,4.888027668,0.002146115992,
4.888208866,-0.0443855077,4.888208866,110.7351456,4.888208866,0.002122334205,
4.888390064,-0.04435638711,4.888390064,110.7296448,4.888390064,0.002256468404,
4.888571262,-0.04441944137,4.888571262,110.7416,4.888571262,0.002086967928,
4.888751984,-0.04441060871,4.888751984,110.7406616,4.888751984,0.002200514544,
4.888933182,-0.04440588504,4.888933182,110.7447968,4.888933182,0.002336991718,
4.88911438,-0.04434993491,4.88911438,110.7510681,4.88911438,0.002239307621,
4.889295578,-0.04437274858,4.889295578,110.7393417,4.889295578,0.00233231904,
4.889475822,-0.0443501696,4.889475822,110.7471695,4.889475822,0.002127066255,
4.889657021,-0.04438719153,4.889657021,110.7435684,4.889657021,0.002179213567,
4.889838219,-0.0444008857,4.889838219,110.7476959,4.889838219,0.002237419598,
4.890019417,-0.04433572292,4.890019417,110.7277756,4.890019417,0.002222053707,
4.890200138,-0.04437106475,4.890200138,110.7386246,4.890200138,0.002159768948,
4.890381336,-0.04435900226,4.890381336,110.7353821,4.890381336,0.002262747381,
4.890562534,-0.04432773218,4.890562534,110.7501755,4.890562534,0.002103894949,
4.890743256,-0.04442004859,4.890743256,110.7527847,4.890743256,0.00216259202,
4.890923977,-0.04438938573,4.890923977,110.7338867,4.890923977,0.002222253708,
4.891105175,-0.04440224171,4.891105175,110.7611389,4.891105175,0.002226037206,
4.891286373,-0.04439116269,4.891286373,110.747757,4.891286373,0.002245566342,
4.891467571,-0.0444332771,4.891467571,110.7426605,4.891467571,0.002327918541,
4.891648769,-0.04435292631,4.891648769,110.7383499,4.891648769,0.002157968236,
4.891829491,-0.04437316582,4.891829491,110.7400208,4.891829491,0.002190534258,
4.892010212,-0.04438677058,4.892010212,110.7414017,4.892010212,0.002211480401,
4.89219141,-0.04441434518,4.89219141,110.7497253,4.89219141,0.002312317956,
4.892372608,-0.04436704516,4.892372608,110.7400665,4.892372608,0.002267308999,
4.892553329,-0.04439541698,4.892553329,110.7380142,4.892553329,0.002303415211,
4.892734528,-0.04440434277,4.892734528,110.7361221,4.892734528,0.002191992942,
4.892915726,-0.0443571806,4.892915726,110.7370224,4.892915726,0.002355896402,
4.893096924,-0.04440345615,4.893096924,110.7444763,4.893096924,0.002363327658,
4.893277168,-0.04438555613,4.893277168,110.7500763,4.893277168,0.002197587863,
4.893458366,-0.04440939054,4.893458366,110.7388382,4.893458366,0.002172981389,
4.893639565,-0.04441013932,4.893639565,110.7483521,4.893639565,0.002314416459,
4.893820763,-0.04437583312,4.893820763,110.7360687,4.893820763,0.002212569118,
4.894001484,-0.04443215206,4.894001484,110.7519531,4.894001484,0.002263467759,
4.894182682,-0.04442243278,4.894182682,110.7452621,4.894182682,0.00219629379,
4.89436388,-0.04439752176,4.89436388,110.7459412,4.89436388,0.002244227333,
4.894544601,-0.04435984418,4.894544601,110.7371445,4.894544601,0.002211528365,
4.894725323,-0.04442243278,4.894725323,110.7436066,4.894725323,0.002249585697,
4.894906521,-0.0443752259,4.894906521,110.7339859,4.894906521,0.002255882137,
4.895087719,-0.04439854994,4.895087719,110.7401352,4.895087719,0.002350760857,
4.895268917,-0.044437062,4.895268917,110.7482071,4.895268917,0.002332838252,
4.895449638,-0.0443623215,4.895449638,110.7307053,4.895449638,0.002233526437,
4.895630836,-0.04438045993,4.895630836,110.7464447,4.895630836,0.002118515316,
4.895811558,-0.04438233003,4.895811558,110.7458801,4.895811558,0.002272132086,
4.895992756,-0.04440097883,4.895992756,110.7380295,4.895992756,0.002259354573,
4.896173954,-0.04435745999,4.896173954,110.7336731,4.896173954,0.00214416394,
4.896354675,-0.04433450848,4.896354675,110.7432251,4.896354675,0.002240413334,
4.896535873,-0.04437181354,4.896535873,110.7528,4.896535873,0.002318570158,
4.896717072,-0.04440242797,4.896717072,110.741066,4.896717072,0.002061038278,
4.89689827,-0.04437732697,4.89689827,110.7402115,4.89689827,0.002315286547,
4.897078514,-0.04439999908,4.897078514,110.748085,4.897078514,0.002272711834,
4.897259712,-0.04439462349,4.897259712,110.7594604,4.897259712,0.002249723068,
4.89744091,-0.04441738501,4.89744091,110.7471924,4.89744091,0.002152917674,
4.897622108,-0.04438242316,4.897622108,110.7375259,4.897622108,0.002299287822,
4.89780283,-0.04441425204,4.89780283,110.7482529,4.89780283,0.002221948467,
4.897984028,-0.04437377676,4.897984028,110.7407837,4.897984028,0.002249965211,
4.898165226,-0.04436666891,4.898165226,110.7456055,4.898165226,0.002133391798,
4.898346424,-0.04434633628,4.898346424,110.733757,4.898346424,0.002311358927,
4.898526669,-0.04438639432,4.898526669,110.7361679,4.898526669,0.002141682664,
4.898707867,-0.04442000017,4.898707867,110.7394562,4.898707867,0.002331836848,
4.898889065,-0.04436699674,4.898889065,110.73172,4.898889065,0.002284004819,
4.899070263,-0.04438349605,4.899070263,110.7342834,4.899070263,0.002220642753,
4.899250984,-0.04437457025,4.899250984,110.7420807,4.899250984,0.002233155072,
4.899432182,-0.04441504925,4.899432182,110.7421494,4.899432182,0.002379468177,
4.89961338,-0.04438793659,4.89961338,110.7435074,4.89961338,0.002329052193,
4.899794102,-0.04435278848,4.899794102,110.7448959,4.899794102,0.00228567305,
4.899974823,-0.0444098115,4.899974823,110.7376556,4.899974823,0.002236114349,
4.900156021,-0.04438466579,4.900156021,110.7467499,4.900156021,0.002287580399,
4.900337219,-0.04436031356,4.900337219,110.7334137,4.900337219,0.002251331462,
4.900518417,-0.0443555899,4.900518417,110.7418289,4.900518417,0.002319552703,
4.900699615,-0.04437489808,4.900699615,110.7409592,4.900699615,0.002264443785,
4.900880337,-0.0443957448,4.900880337,110.7408752,4.900880337,0.002229024889,
4.901061058,-0.04436297715,4.901061058,110.7321472,4.901061058,0.002195962705,
4.901242256,-0.04444780946,4.901242256,110.7289047,4.901242256,0.002186140744,
4.901423454,-0.04443645477,4.901423454,110.7544174,4.901423454,0.002318366198,
4.901604176,-0.0443485789,4.901604176,110.7508926,4.901604176,0.002411197405,
4.901785374,-0.04441485927,4.901785374,110.7531586,4.901785374,0.002253984101,
4.901966572,-0.04437503591,4.901966572,110.7444382,4.901966572,0.002351223957,
4.90214777,-0.04438475892,4.90214777,110.7423553,4.90214777,0.002292551566,
4.902328014,-0.04440144822,4.902328014,110.7359314,4.902328014,0.002222834621,
4.902509212,-0.04437167197,4.902509212,110.7397079,4.902509212,0.002129644621,
4.902690411,-0.04438050464,4.902690411,110.7413177,4.902690411,0.00227317051,
4.902871609,-0.04439569637,4.902871609,110.7332077,4.902871609,0.002293757629,
4.90305233,-0.0443976149,4.90305233,110.7408066,4.90305233,0.00213716412,
4.903233528,-0.04434848577,4.903233528,110.739006,4.903233528,0.002209553262,
4.903414726,-0.04432263598,4.903414726,110.7358551,4.903414726,0.002378100529,
4.903595448,-0.04435722902,4.903595448,110.739624,4.903595448,0.002229191363,
4.903776169,-0.04437489808,4.903776169,110.7331619,4.903776169,0.002304811729,
4.903957367,-0.0443941541,4.903957367,110.7298584,4.903957367,0.002248654375,
4.904138565,-0.04434427992,4.904138565,110.7378616,4.904138565,0.002245996613,
4.904319763,-0.044390928,4.904319763,110.7478256,4.904319763,0.002272331854,
4.904500484,-0.04437756166,4.904500484,110.7298737,4.904500484,0.0021283268,
4.904681683,-0.04440453276,4.904681683,110.7290421,4.904681683,0.002394894371,
4.904862404,-0.04436134174,4.904862404,110.7437592,4.904862404,0.002332368167,
4.905043602,-0.04438597336,4.905043602,110.7494965,4.905043602,0.002333528828,
4.9052248,-0.04432380199,4.9052248,110.7425919,4.9052248,0.00227052439,
4.905405521,-0.04437260702,4.905405521,110.7346649,4.905405521,0.002178264083,
